frame,x_sp_ma,z_sp_ma,x_sp_lp,z_sp_lp,x_sift_ma,z_sift_ma,x_sift_lp,z_sift_lp,x_gt,z_gt
3605,383.052031901646,899.2591382641235,384.9634474686292,899.5761430437415,366.71205494019426,885.5983013798445,368.0288531090348,885.4232641575031,373.7293,888.3081
3606,384.10754374938745,898.8271811285755,386.0323256330701,899.1397158333376,367.6553818706984,885.1989766468212,369.01479315386155,885.0124794571544,374.6818,887.9189
3607,385.14642019877084,898.4010506237555,387.0936982641334,898.7051514310873,368.6404750710856,884.7905356071285,370.00482581330533,884.6021585982214,375.6087,887.5421
3608,386.1780613552677,897.9800536091492,388.1462682413555,898.2769092552876,369.6466735413542,884.379590604202,370.99800717646195,884.1918640656551,376.5121,887.1761
3609,387.1870385589379,897.5684862861759,389.16799849345375,897.8636765185994,370.634956789101,883.9771062880866,371.9672716118942,883.7932108889578,377.3892,886.8245
3610,388.17181235649673,897.1676075001631,390.15869337220045,897.4635925400967,371.5992011922783,883.5853013702405,372.9138819916104,883.405904997704,378.2437,886.4819
3611,389.14327626341105,896.7771325954365,391.13775228337727,897.0709052511058,372.5353305280119,883.2077414669071,373.8384840431263,883.031159143068,379.0715,886.154
3612,390.0820478728967,896.3988018370788,392.07934055313683,896.6920783233469,373.44137241632785,882.8444336017866,374.73820041408396,882.6691435148871,379.8749,885.837
3613,390.9859128814906,896.0366212464272,392.9905190809607,896.3259418700612,374.3230919645233,882.4929799486423,375.6167426279848,882.3176081491074,380.6591,885.5285
3614,391.85108081705755,895.692165645484,393.8718416386286,895.9721660256182,375.1778124623435,882.1511989923017,376.48334079359154,881.9679903009912,381.4238,885.2262
3615,392.6801227504282,895.3618746612431,394.72903455852685,895.6288201965783,376.0043167125678,881.8185253852411,377.33752232051773,881.6194552118847,382.1779,884.9316
3616,393.4835655104352,895.0412842967476,395.5599780409163,895.2964550934415,376.807458182898,881.4964639878972,378.1641724298186,881.2844544711019,382.9087,884.6462
3617,394.2667178188508,894.7294994257228,396.3688227128259,894.9738392886601,377.5886112093732,881.1839179991038,378.9651268641318,880.9618303018782,383.6246,884.3696
3618,395.0191410493148,894.4292349334492,397.1579459783521,894.6599866574969,378.3510294497576,880.8782216508458,379.7455265650031,880.6490981886001,384.3281,884.1003
3619,395.7532220180397,894.1381987467304,397.92500695425304,894.3562017486288,379.0936481420429,880.5799151148141,380.50525696235474,880.3460898767178,385.023,883.8358
3620,396.4757148644776,893.8536186589571,398.6788713324257,894.0597442941914,379.82373887455003,880.2867738351573,381.25280602561935,880.0496140464097,385.717,883.5726
3621,397.18689864007683,893.573667867871,399.4191141534513,893.7678266189688,380.53406618119027,880.0040378523471,381.98755441395326,879.7582923975297,386.4007,883.3112
3622,397.8854595521169,893.2989641905021,400.1446387148242,893.4816699932791,381.2281209914006,879.7309907959904,382.7123827007502,879.4703404173273,387.0719,883.0518
3623,398.5791350846745,893.0263142941949,400.8637390422493,893.1975539050947,381.91748683921054,879.4593535487659,383.42931184076554,879.1854015663735,387.7313,882.7947
3624,399.26596074891086,892.7556874239824,401.5740267556118,892.9159091609288,382.5998004188084,879.1913121941376,384.1331083712794,878.9074059296197,388.3769,882.5368
3625,399.9467957131012,892.4871984316031,402.27349029101543,892.638695859304,383.27910156054423,878.9244979463766,384.8291518521811,878.632955927895,389.0212,882.2817
3626,400.6194331730929,892.221407595025,402.9608315263805,892.366696578803,383.95551668176006,878.6743791102206,385.5208139891037,878.3826465981699,389.6619,882.0273
3627,401.28512248532627,891.9564713810047,403.64004986640003,892.0974462125961,384.6394934561079,878.4576732621452,386.2233638900713,878.1756871336834,390.309,881.7748
3628,401.9466173637241,891.693297612999,404.313799639562,891.8303122726754,385.3220041698194,878.2427352437372,386.9191483564137,877.9589995296177,390.9634,881.5181
3629,402.60750117243936,891.4292033899343,404.9850539269666,891.5629983950344,386.0044009293025,878.0295630841431,387.6124092616876,877.733435204784,391.6309,881.2563
3630,403.25739289791363,891.1681791455165,405.6471010362865,891.297842691569,386.68216136370233,877.8181402789685,388.2994033076373,877.5007102153312,392.3061,880.9937
3631,403.90268058496895,890.9079799823162,406.30598958098443,891.0320491017156,387.3644158201733,877.6030417440201,388.9861676356222,877.2588393684429,392.9898,880.7229
3632,404.549283036645,890.6461421723384,406.96359449279373,890.7660377917031,388.05283712010026,877.3834846750218,389.6745511612123,877.0077829960876,393.6814,880.4466
3633,405.20205749785066,890.3803688361726,407.62737195468276,890.4964895560097,388.7448015209801,877.1462944718179,390.3663815819285,876.7505167345244,394.3777,880.1621
3634,405.85967765078203,890.1138574515429,408.2941030968403,890.2278559067289,389.4287476916603,876.8748969000972,391.05761456924466,876.4897013820814,395.0921,879.8713
3635,406.5222225492129,889.8451221069513,408.9643746250262,889.9579522025402,390.11569475904514,876.6000304543344,391.7481511216759,876.2248808654692,395.815,879.568
3636,407.1993929298951,889.5720932359773,409.65044377082467,889.6831207731818,390.8103813045649,876.3260618639255,392.4451062644101,875.9626256642578,396.5502,879.2622
3637,407.89328129095367,889.2947709753047,410.3518453520162,889.4042979130664,391.5146056199798,876.0503009766798,393.15261638788405,875.6966158785459,397.2968,878.9516
3638,408.60842878479195,889.0123674535536,411.07090586530853,889.1207613034472,392.2274777165679,875.7832334465853,393.86676623390287,875.4405908151398,398.0643,878.6381
3639,409.342679020669,888.7236596198635,411.80295381770827,888.8317957236148,392.9449802896976,875.5179719535134,394.5830050655159,875.1808183079669,398.8423,878.3149
3640,410.0945795258768,888.4315863878611,412.55118897555064,888.5392055216371,393.676166133272,875.250798972205,395.3164677960779,874.9139687883973,399.6344,877.9936
3641,410.8668921561369,888.1327686465161,413.3138028996011,888.2429938775738,394.4248093947975,874.9788976228667,396.0651656990904,874.6391882411726,400.4392,877.6693
3642,411.6618275659052,887.8285155751419,414.09229979835516,887.9437922697365,395.1927724618032,874.7012897827118,396.8286716465407,874.3555684168169,401.2596,877.339
3643,412.4705543937904,887.5214551304791,414.88485374021667,887.6417199945315,395.97447270516733,874.4143601953303,397.603798083725,874.0653861163977,402.093,877.0045
3644,413.2933807741233,887.2115561989409,415.69192948133417,887.3370947908329,396.77466090395774,874.1486494076627,398.40050218938757,873.8067384620056,402.9343,876.665
3645,414.13010356135266,886.898427148242,416.51350400413946,887.0293327113235,397.6007698773699,873.9041143189103,399.2207132901677,873.5870855101642,403.7898,876.3251
3646,414.97881415565683,886.5835591274974,417.3465433729675,886.7180243355232,398.44955921945547,873.6875901679365,400.0557064863254,873.3950838693358,404.6577,875.9815
3647,415.8407856825763,886.2644259719525,418.19297221533014,886.4028036566242,399.3045568086162,873.4927819131705,400.89175062130005,873.2139607277701,405.5404,875.6358
3648,416.71253028009903,885.9418444790349,419.0494211520137,886.0840420551432,400.14737156173294,873.3104013395941,401.70707596423244,873.0256449258025,406.4359,875.2911
3649,417.59518175728255,885.6141893772722,419.91740194407464,885.7604552441913,400.99065893825656,873.1728493183952,402.52380535239956,872.8747369692412,407.3465,874.9371
3650,418.4843186485096,885.2835499441957,420.79052302706083,885.4343357646652,401.82167626832495,873.0468644470335,403.32446884672214,872.7064064036358,408.2742,874.5757
3651,419.37919151353043,884.9519137112123,421.6700215239466,885.1090149722916,402.6603673579699,872.8885161667848,404.152146971979,872.4998991659795,409.217,874.2145
3652,420.28464306026467,884.6144781620061,422.56333918501474,884.776327210434,403.501988151704,872.6917361629987,405.0000731015799,872.2679340838863,410.171,873.8516
3653,421.19984675751556,884.2726426033045,423.46914329399505,884.4379714724328,404.349835570503,872.4589984938953,405.8674836338512,872.0150838006973,411.1347,873.4844
3654,422.1277756691268,883.9236289263079,424.38926041231144,884.0919575850829,405.21715572676516,872.1933859730821,406.75443004315235,871.7397566143812,412.1181,873.1113
3655,423.06678955624136,883.5690452958654,425.32146456192766,883.740399109592,406.1181030340623,871.905613400229,407.65873780613435,871.4447961220737,413.1164,872.7301
3656,424.0117311647545,883.2091105088741,426.2589438221146,883.3831286819008,407.04148994486604,871.5629112620901,408.5784734743111,871.1319113785671,414.1113,872.3465
3657,424.9731224522616,882.8424934129525,427.21006667189965,883.0205582510843,408.000172511711,871.1986385739833,409.51060799274626,870.8035575450876,415.1187,871.9598
3658,425.9489095492109,882.4656048992375,428.1727670358905,882.6517191888519,408.96503642016324,870.830489022255,410.45291361471277,870.4635812116449,416.1399,871.568
3659,426.9366379638457,882.0833774168441,429.1487954779547,882.2764881907754,409.9401040503076,870.4554923693539,411.40636410725506,870.1150656641258,417.1787,871.1715
3660,427.9278286173249,881.6989978613484,430.1276855378888,881.8997753038445,410.91792676443646,870.0769189872714,412.3641603072942,869.7627250887274,418.2181,870.771
3661,428.9262407364092,881.3110683191352,431.11383412942786,881.5186560978102,411.9025704620542,869.6940437865132,413.3305239367224,869.402209242965,419.2661,870.3606
3662,429.9366976271106,880.9148814089584,432.11514533642224,881.126901309186,412.89287034129194,869.3105389017768,414.3057103928554,869.037741147176,420.323,869.9449
3663,430.96081230864786,880.5110370754962,433.12658146553764,880.726588300554,413.88475453228267,868.9256457757768,415.28388277054694,868.6669640327665,421.3931,869.5203
3664,431.9925733920317,880.0993337322689,434.14718823184984,880.3178985156926,414.8771980251845,868.5360101915801,416.26309375715044,868.2849909746444,422.4622,869.0862
3665,433.0322795913894,879.6795847882809,435.17725104079744,879.9002371512456,415.87030101888337,868.1403685041223,417.2445663522025,867.8930790193386,423.5413,868.6449
3666,434.07524337254756,879.2517584065814,436.2105439088077,879.4743425551469,416.86845972643306,867.738132079007,418.2352446349812,867.4934511627392,424.6273,868.1932
3667,435.1252381151865,878.8146991818785,437.2475063922467,879.0425175343007,417.8717717798241,867.3268277941618,419.232375017995,867.0858523072227,425.7157,867.7333
3668,436.18248515319226,878.3681761554835,438.28943991177266,878.6036054445224,418.8777270293635,866.9109929295279,420.2330124076707,866.6742301518487,426.8104,867.2566
3669,437.24245246438716,877.9158060983448,439.3370965052216,878.1574840824412,419.88629045431946,866.4848200198967,421.23734876486475,866.2545387937704,427.9148,866.7719
3670,438.30970873707395,877.4526836860349,440.39687601518364,877.697926429936,420.90930517353814,866.0481638745244,422.26013631725834,865.824371084525,429.0245,866.275
3671,439.38704949924585,876.977506343021,441.4690395852864,877.2248926298557,421.94904956031695,865.597962801673,423.29720816684323,865.3760693011475,430.1372,865.7692
3672,440.4683342671541,876.4920463880603,442.54679144465536,876.7405735568908,423.00061352698015,865.1352890011508,424.34238951413425,864.913138473292,431.2478,865.2545
3673,441.55871000225267,875.9949195653317,443.6301503595795,876.2449393321064,424.06130307524137,864.6568167993096,425.396083367025,864.4342904193554,432.3571,864.7378
3674,442.6558105838812,875.4848775545292,444.7164616661843,875.7387445123285,425.1305086242248,864.1672645922063,426.4554623493697,863.9470806654037,433.4568,864.2141
3675,443.7602936373073,874.9629724034029,445.80723889966185,875.2237027273861,426.2101658416315,863.6611076111797,427.5197222660931,863.4486564076558,434.5524,863.6904
3676,444.8669950966729,874.4293597458761,446.89778879268346,874.6997019203512,427.29440690143576,863.143028887961,428.5820470628332,862.9424217638056,435.6468,863.155
3677,445.96875135980656,873.8901390488863,447.98640816628887,874.1690772548609,428.3728525570374,862.6149020822807,429.64463500127675,862.4279581504659,436.7333,862.6218
3678,447.0673997983876,873.3440679123363,449.074768533867,873.6302805992154,429.4480247221993,862.0798595886357,430.7063829617531,861.9031842136669,437.8075,862.0816
3679,448.16065670972995,872.7933857544276,450.16006831815014,873.0850805386605,430.5171116875876,861.5418123076616,431.7647807709222,861.3731000770975,438.8668,861.5394
3680,449.24727088188473,872.2383226227332,451.23943797338006,872.5342661785305,431.5776849945179,861.0020436739131,432.8162923503936,860.8377031091972,439.9202,860.9919
3681,450.3286659528982,871.6792148496431,452.3143172650758,871.9781543426185,432.631304303694,860.4552334891457,433.8633912533462,860.2952010198758,440.9666,860.4442
3682,451.40171359764156,871.1154366098189,453.3821579426537,871.4175231354637,433.6773532144962,859.903717499562,434.90512208999513,859.7467825681115,442.0044,859.9014
3683,452.46477538382237,870.5509258885378,454.4412100149432,870.8554243143856,434.7171506853418,859.347528802404,435.941516948826,859.1934808867743,443.0296,859.3608
3684,453.52410726798894,869.9842104448844,455.4992804984273,870.2907590850297,435.75117276848454,858.787462176231,436.9750876047086,858.6354297281912,444.0492,858.8167
3685,454.5728161950548,869.4215657863404,456.5474294063745,869.730454693382,436.7813278658094,858.2299863961721,438.00725564979064,858.0794445638594,445.0606,858.2739
3686,455.61219318571744,868.8652205995157,457.5876048624393,869.1756571914782,437.811463655514,857.6792893380075,439.04210626305405,857.5326835765613,446.0651,857.7324
3687,456.6443347413665,868.3144651014836,458.62177993022334,868.6250632500366,438.83663735414245,857.1350282796291,440.06885490303017,856.9930471850271,447.069,857.1937
3688,457.67107732641455,867.7690382602844,459.65167353658853,868.0787286305866,439.85650946851945,856.5976942206913,441.0874313734307,856.4589567457909,448.0654,856.6608
